gene	32160009_EXO_S30	32152260_EXO_S26	32152408_EXO_S29	32160078_EXO_S32	32150179_EXO_S2	32160080_EXO_S33	32150313_EXO_S5	32151181_EXO_S16	32151178_EXO_S15	32152087_EXO_S24	32151988_EXO_S22	32160019_EXO_S31	32152030_EXO_S23	32151021_EXO_S13	32150156_EXO_S1	32151970_EXO_S21	32151029_EXO_S14	32150829_EXO_S9	32150792_EXO_S8	181003-190524_Brain_S35	32151754_EXO_S20	32150309_EXO_S4	32160185_EXO_S34	32151018_EXO_S12	32151480_EXO_S17	32150697_EXO_S7	32152351_EXO_S28	32150318_EXO_S6	32152200_EXO_S25	32150274_EXO_S3	32151489_EXO_S18	32150882_EXO_S11	32151625_EXO_S19	32150835_EXO_S10	32152348_EXO_S27
hsa-miR-2467-3p	0.0	0.0	0.0	0.0	0.0	0.0	78.07823439085965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5809829185212126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-664b-5p	0.0	0.0	0.0	0.0	0.0	6.439740929222418	0.0	12.383276561907095	10.694500887643574	173.42887134316098	0.0	0.0	0.0	0.0	30.33160718914239	0.0	11.772280625814437	0.0	0.0	3.1506317430165165	0.0	35.141453598484844	2.601463583412028	2.764179550046853	0.0	0.0	0.0	0.0	0.0	10.104582428131158	0.0	6.30300432701247	12.808626314238955	0.0	7.714355644418699
hsa-miR-432-5p	0.0	0.8016244117078848	0.0	60.34031940142403	0.0	1.6099352323056044	0.0	0.0	4.403618012559119	0.0	0.7033246507905193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.969540430421791	852.4428009699063	0.0	311.64920691287875	0.0	0.0	12.376670122427107	0.0	4.220967656835329	0.0	1.2719442176143925	0.0	0.0	0.0	14.45075789298754	0.0	0.0
hsa-miR-1237-5p	0.0	0.0	0.0	0.0	0.0	0.0	136.63691018400436	0.0	0.0	0.0	0.35166232539525966	0.0	0.0	0.0	19.301931847636066	0.0	0.0	7.265633372507206	0.0	0.0	0.0	0.0	31.21756300094433	0.0	0.0	0.0	2.1104838284176646	1.141998360090355	0.0	0.0	0.0	0.0	0.0	2.0568217578832835	0.0
hsa-miR-3688-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.976338731330232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6790-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.290882875084455	0.0	7.033246507905193	0.0	0.0	0.0	0.0	0.0	0.0	1.8164083431268014	0.0	0.0	0.0	0.0	46.8263445014165	0.0	0.0	0.0	0.0	1.141998360090355	0.0	0.0	1.8043571616740104	0.0	0.0	0.0	0.0
hsa-miR-135b-5p	0.0	287.78316380313066	0.0	0.0	233.01575776912847	232.63564106815983	442.4433282148713	422.8004426136851	331.63437556486883	0.0	391.16572661466046	603.7257692886832	447.2429409568886	283.0255430552607	355.70702976357893	213.9547608441743	292.19404219970187	739.2781956526082	192.48209199437161	12.523761178490652	138.8549175265698	119.29598721590908	304.37123925920724	436.74036890740274	323.3708419241985	120.5766854017259	495.9636996781512	128.28448245014985	451.5401972531093	357.02857912730093	320.57412239074915	203.27188954615218	169.68692980402034	339.37559005074183	260.8854817930687
hsa-miR-7846-3p	0.0	0.0	94.79571523367144	20.113439800474676	0.0	0.0	0.0	0.0	0.31454414375422274	9.127835333850577	0.0	2.8410624437114502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11814869036311937	0.0	0.9247750946969696	2.601463583412028	0.0	0.0	2.131406055081013	0.0	13.703980321084257	68.68498775117719	0.0	0.9021785808370052	85.09055841466835	0.0	0.0	0.0
hsa-miR-518b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.127835333850577	0.0	0.0	0.0	0.0	0.0	0.0	0.22639001203489303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-122-3p	0.0	0.0	0.0	20.113439800474676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3679-5p	234.1121804495972	0.8016244117078848	0.0	0.0	0.0	0.8049676161528022	0.0	1.7690395088438706	0.0	109.53402400620693	0.35166232539525966	0.0	0.0	0.0	44.11870136602529	0.0	0.0	0.0	6.29655185079271	1.8509961490222036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.67637414493551	0.0	0.0	0.0	0.0	0.0	16.831321406004434
hsa-miR-19a-3p	0.0	0.0	0.0	0.0	0.0	27.637221487912875	110.61083205371783	11.793596725625806	24.8489873565836	0.0	6.798804957641686	0.0	0.0	14.507604275314625	13.787094176882905	87.6863773951534	26.11031472135766	0.0	18.45239500718419	3.623226504468994	18.01047047415759	12.022076231060606	0.0	0.0	0.0	6.698704744540327	0.7034946094725549	0.0	0.0	0.0	18.043571616740106	85.09055841466835	0.10947543858323892	0.0	0.0
hsa-miR-642a-3p	0.0	0.0	0.0	0.0	5.652673369062416	38.6384455753345	0.0	0.0	16.670839618973808	0.0	0.0	0.0	0.0	27.488092311122447	16.544513012259486	0.0	8.150040433256148	54.49225029380404	4.9847702152108955	12.110240762219735	0.0	0.0	0.0	0.0	17.83696576467436	7.003191323837615	0.0	0.0	72.50082040402036	0.0	0.0	0.0	0.0	0.0	13.324796113086844
hsa-miR-211-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0761580353754825	1.8872648625253365	146.04536534160923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.23748979264766	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5194	5.089395227165156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.52419142088324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3155b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22639001203489303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.866720577674865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.262812110162026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-18b-5p	0.0	0.0	0.0	0.0	0.0	0.0	113.86409182000365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.753727547903068	0.0	0.0	0.13117816355818146	0.019691448393853228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141.46415399383622	0.0	0.0	0.0	0.0	6.662398056543422
hsa-miR-5192	0.0	0.0	0.0	261.47471740617084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.616099417532304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3284263157497168	0.0	0.0
hsa-miR-520a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0549869761857789	0.0	84.51835104697108	3.054232479013605	0.0	0.0	0.0	0.0	0.2623563271163629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.738682852482686	0.0
hsa-miR-5191	0.0	0.0	0.0	20.113439800474676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.378401387569726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	232.42546537917045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6803-3p	0.0	44.890967055641546	0.0	0.0	28.891441664096792	0.0	0.0	7.960677789797418	0.0	118.6618593400575	0.0	0.0	0.0	0.0	0.0	0.0	0.9055600481395721	0.0	12.330747374469057	5.592371343854317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3912-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1099739523715577	0.0	0.0	0.0	0.0	0.0	0.0	25.42971680377522	3.148275925396355	3.347546226955049	0.0	0.0	0.0	0.0	0.0	7.307677903134903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-92b-3p	564.9228702153323	869.762486703055	1042.752867570386	382.15535620901886	702.1876474013089	1121.3198893008534	735.236707180595	843.8318457185263	669.349937908986	255.57938934781617	852.7811390835046	1179.040914140252	485.98051852008365	380.25194363719385	902.5950987799341	550.6704500415633	1050.2232658298688	865.2158407760664	832.4566259402195	2683.2223963077527	750.0489478108855	964.8486821338382	637.3585779359468	743.5642989626034	1150.666301676238	630.3887146718176	1232.5225557959163	876.2934083093323	1040.8743514144444	1913.1342730594993	1024.874867830838	1046.29871828407	1154.199548983088	549.8570166074646	946.7618290877494
hsa-miR-202-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.866423729329542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6757-3p	0.0	0.0	0.0	0.0	0.0	0.0	6.506519532571637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.127835333850577	0.35166232539525966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.429567804607903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4715-5p	0.0	0.0	0.0	0.0	1.2561496375694257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-27a-5p	0.0	0.0	0.0	0.0	0.0	40.24838080764011	0.0	5.307118526531612	10.694500887643574	0.0	15.473142317391424	0.0	0.0	0.0	0.0	0.0	6.112530324942112	0.0	0.0	0.8270408325418356	0.0	0.0	36.420490167768385	58.047770550983905	0.0	9.439083958215916	0.0	21.697968841716744	0.0	0.0	0.0	0.0	17.078168418985275	43.19325691554896	0.0
hsa-miR-6748-5p	5.089395227165156	0.0	0.0	0.0	0.0	0.0	6.506519532571637	0.0	0.0	0.0	0.0	1.4205312218557251	0.0	0.0	0.0	0.0	0.22639001203489303	0.0	0.2623563271163629	0.0	0.0	0.9247750946969696	2.601463583412028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-9899	0.0	0.0	0.0	0.0	1.2561496375694257	0.0	0.0	2.653559263265806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.522365287418408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.307677903134903	2.1104838284176646	0.0	0.0	0.0	0.0	0.0	0.0	2.0568217578832835	0.0
hsa-miR-9898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3044865792972876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1912-5p	5.089395227165156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.402356704050094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7013050585835181
hsa-miR-653-5p	0.0	0.0	0.0	0.0	38.31256394586749	54.737797898390546	0.0	90.2210149510374	56.6179458757601	9.127835333850577	43.606128349012195	140.6325909637168	0.0	29.01520855062925	0.0	108.73110796999022	66.55866353825854	23.61330846064842	23.612069440472663	6.970772731424043	48.22158223726065	24.04415246212121	44.22488091800447	0.0	30.57765559658462	54.80758427351177	0.0	0.0	85.22026258016429	0.0	0.0	0.0	21.67613683948131	0.0	28.052202343340724
hsa-let-7b-3p	0.0	282.17179292117544	0.0	20.113439800474676	129.38341266965085	130.40475381675395	97.59779298857455	182.2110694109187	123.93039263916377	228.19588334626442	127.30176179308398	295.47049414599087	0.0	160.34720514821427	74.45030855516768	0.0	133.00413207049965	130.7814007051297	185.87945776194312	211.32862416283285	171.97094388227893	79.53065814393939	0.0	82.92538650140558	290.1237084580707	181.0172713922375	101.30322376404791	153.59877943215272	119.56275645575289	131.35957156570504	66.76121498193838	78.78755408765588	76.03069209605944	265.3300067669436	126.93621560361677
hsa-miR-4804-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.66179458757601	9.127835333850577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.410208578170035	4.46005756097817	1.2208698004189003	0.0	22.19460227272727	0.0	0.0	0.0	0.3044865792972876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.022791641899104	0.0
hsa-miR-4758-5p	0.0	0.0	0.0	0.0	10.049197100555405	0.8049676161528022	0.0	0.0	0.0	0.0	3.5166232539525963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7403792136755887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.039151757505543
hsa-miR-5188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7870689813490888	0.6695092453910098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6837-5p	0.0	0.0	0.0	0.0	0.0	8.854643777680824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.672988579629081	0.0	0.0	0.0	0.0	0.0	0.0	0.3044865792972876	0.0	1.141998360090355	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-939-3p	0.0	0.0	1137.5485828040573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.27197376144568	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5186	0.0	0.0	0.0	201.13439800474677	0.0	0.0	0.0	0.8845197544219353	0.0	0.0	0.0	1.4205312218557251	116.21273268958522	0.0	2.7574188353765807	0.0	0.0	0.0	0.0	0.0	0.0	0.9247750946969696	0.0	0.0	0.0	0.0	0.0	11.41998360090355	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1273h-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7574188353765807	0.0	0.0	0.0	0.0	1.3390184907820195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-10399-3p	0.0	0.0	0.0	0.0	27.007217207742652	14.48941709075044	0.0	11.49875680748516	13.525398181431578	282.9628953493679	0.0	0.0	0.0	0.0	16.544513012259486	0.0	18.111200962791443	0.0	11.543678393119968	1.811613252234497	19.753419229721228	0.0	0.0	0.0	10.556571575011356	4.262812110162026	0.0	1.141998360090355	0.0	202.09164856262316	0.0	25.21201730804988	0.0	0.0	13.324796113086844
hsa-miR-7152-3p	0.0	0.0	473.9785761683572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-664b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.729717298641289	0.0	0.0	7.384908833300452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.915962254328998	0.0	0.0	0.0	0.0	10.192551865528207	6.698704744540327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-432-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7635581197534013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1237-3p	0.0	0.0	0.0	241.36127760569613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.284610993977656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.62503933671612	0.0
hsa-miR-6790-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.564793880871385	0.0	0.0	0.0	0.0	0.0	3.672988579629081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1104838284176646	0.0	0.0	151.56873642196737	0.0	0.0	0.0	0.0	0.0
hsa-miR-135b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.453371796301019	0.0	0.0	0.0	0.0	0.0	0.039382896787706456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-509-3-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.934778595158242	0.0	0.0	1.5271162395068025	0.0	0.0	10.187550541570186	0.0	0.0	1.378401387569726	0.0	0.0	2.601463583412028	0.0	20.021084021573262	12.179463171891504	0.0	0.0	0.0	0.0	43.30457188017625	0.0	0.0	0.0	0.0
hsa-miR-1228-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8845197544219353	0.0	173.42887134316098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3044865792972876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-423-5p	26072.971748767093	3427.745984462915	2275.0971656081147	3821.5535620901887	3343.8703352098114	2631.43913720351	3435.442313197824	2398.8175739922885	2755.092155143237	3879.3300168864953	3070.7154253514072	3129.4302817481625	2683.4576457413314	2793.8591601776952	10461.647061418747	3861.7080604825555	2845.0432812425006	3265.902200941989	4641.083426688459	1222.0512873225314	2576.6592436415776	4214.200106534091	8285.661513167308	1863.0570167315789	2672.268687315806	1911.8712314076688	4107.001530100775	3389.451132748173	4890.625516727338	5123.023291062497	3014.1786385764344	3263.3804903107066	2330.1847102442407	2799.3344124791493	3563.3310026628556
hsa-miR-374b-5p	0.0	392.79596173686355	0.0	643.6300736151896	221.39637362161127	226.59838394701382	97.59779298857455	347.6162634878206	344.1112932671197	9.127835333850577	335.4858584270777	210.23862083464732	264.1198470217846	264.9546675544302	181.98964313485433	301.6411382393277	206.01491095175265	176.19160928329975	277.57299408911194	558.9548902917865	189.98141435643652	87.85363399621211	174.29806008860587	124.38807975210837	313.23896001025076	483.3724446344441	238.48467261119612	330.03752606611255	198.4232979478452	363.76496741272166	417.7086829275334	280.48369255205495	323.0072815398465	292.06868961942627	274.91158296473907
hsa-miR-377-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.075121733518545	0.0	33.29190340909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3679-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07876579357541291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6781-5p	0.0	0.0	94.79571523367144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.784780996701526	0.0	18.32539487408163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.13598688072284	0.0	0.0	0.0	1.5757510817531175	0.0	0.0	0.0
hsa-miR-4433a-5p	0.0	0.0	0.0	261.47471740617084	0.0	0.0	0.0	0.0	0.0	0.0	0.35166232539525966	0.0	0.0	0.0	0.0	0.0	3.8486302045931815	0.0	0.0	0.9845724196926614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.39187368198414	0.0	0.0
hsa-miR-3120-5p	0.0	0.0	0.0	0.0	44.59331213371461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.162697437040816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.81195010103076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3074-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.492691881364015	9.127835333850577	0.0	0.0	0.0	16.798278634574828	0.0	0.0	3.395850180523395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-302d-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6695092453910098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-512-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.127835333850577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8164083431268014	0.0	0.0	1.7429487555636378	0.0	0.0	2.764179550046853	0.0	0.0	0.0	0.0	0.0	0.0	0.9021785808370052	0.0	0.0	0.0	0.0
hsa-miR-874-5p	0.0	0.0	0.0	181.0209582042721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.21273268958522	7.635581197534012	0.0	108.73110796999022	0.0	0.0	0.0	5.474222653491197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.454574063066268	0.0
hsa-miR-18b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39382896787706456	0.0	0.0	0.0	0.0	0.0	0.0	1.0552419142088323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6870-5p	916.0911408897281	243.69382115919697	3412.645748412172	1407.9407860332274	178.37324853485845	124.76998050368434	553.0541602685892	73.41513961702063	51.89978371944676	903.6556980512072	27.78132370622551	62.50337376165191	528.2396940435692	132.85911283709183	350.1921920928258	98.20874268257181	25.808461371977806	225.23463454772337	23.087356786239937	0.0	48.802565155781856	149.8135653409091	109.26147050330516	301.29557095510694	31.66971472503407	60.28834270086295	10.552419142088324	325.4695326257511	155.17719454895587	747.7390996817056	23.456643101762136	204.8476406279053	44.00912631046205	211.85264106197823	0.0
hsa-miR-202-3p	5.089395227165156	0.0	0.0	0.0	0.0	20.929158019972856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.507455095806136	0.0	0.0	0.0	0.0	0.0	0.0	85.84829825259692	0.0	0.0	8.221137641026765	0.0	0.0	0.0	0.0	0.0	0.0	0.3284263157497168	0.0	0.7013050585835181
hsa-miR-429	223.93338999526688	1377.992363725854	568.7742914020287	884.9913512208858	2516.6957988703443	1252.5296107337601	2329.333992660646	3018.8659218420653	1680.3996639829759	2309.342339464196	3086.540229994194	1029.8851358454008	3074.3550193335727	1801.2336044982735	984.3985242294393	1431.0416790889035	1389.8082838822083	1734.6699676860953	1948.5204414932273	2.835568568714865	1654.929843407674	760.165127840909	1805.4157268879471	2860.9258342984926	1760.3993150605145	3766.803472486745	1198.7548145412336	1043.7865011225842	1527.6050053548852	1697.5698479260345	1456.1162294709263	1036.8442117935513	1836.2315313566667	1663.9688021275765	1054.4121555803194
hsa-miR-5196-5p	5.089395227165156	0.8016244117078848	0.0	160.9075184037974	0.0	13.684449474597637	78.07823439085965	9.729717298641289	0.0	0.0	0.0	1.4205312218557251	0.0	0.0	57.905795542908194	0.0	0.0	0.0	0.0	0.0	0.0	0.9247750946969696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5757510817531175	0.0	2.0568217578832835	0.0
hsa-miR-4715-3p	0.0	0.0	0.0	261.47471740617084	0.0	0.0	0.0	0.0	0.31454414375422274	73.02268267080461	0.0	0.0	0.0	22.143185472848636	154.41545478108853	0.0	0.0	0.0	5.509482869443621	0.0	41.249787215006094	0.0	0.0	0.0	0.0	3.044865792972876	0.0	0.0	0.0	0.0	0.0	9.454506490518705	0.0	41.13643515766567	1.4026101171670362
hsa-miR-27a-3p	4043.5245079827164	904.098732337876	3791.828609346858	1226.9198278289552	723.8562286493816	852.7290280445351	2791.2968794732324	1212.529163353403	928.3246162666295	2826.586341715728	1141.6131290081446	670.4907367159022	5410.935265986294	591.7575428088861	1477.5169259559514	832.4360094046564	680.1510594901637	850.684574031052	1333.2511283508366	527.5404662874593	826.448201596425	588.6193477746211	421.4371005127485	2789.9785591806235	1060.9354432886414	994.2501769320766	764.3468931919308	685.579682174243	452.8121414707237	1576.3148587884607	1551.5967959428428	531.0281145508006	643.3871525536953	886.1473740213813	1145.9324657254685
hsa-miR-6748-3p	5.089395227165156	100.2030514634856	0.0	0.0	0.0	0.0	45.54563672800146	36.26530993129935	0.31454414375422274	0.0	12.308181388834088	0.0	63.3887632852283	12.980488035807822	0.0	3.507455095806136	0.22639001203489303	119.8829506463689	11.018965738887243	0.0	1.1619658370424253	34.216678503787875	0.0	0.0	13.468729250876558	0.0	0.0	2.28399672018071	0.0	10.104582428131158	0.0	1.5757510817531175	121.84616314314493	0.0	42.7796085735946
hsa-miR-1912-3p	254.4697613582578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0872935297484423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
